very,1.158
few,0.511
issues,1.167
can,3.936
bring,0.061
together,1.958
lawmakers,1.034
of,1.829
both,1.567
parties,1.334
.,1.214
animal,1.424
cruelty,1.544
is,2.243
CD,3.571
of,1.018
them,4.895
.,0.585
koalas,0.696
have,1.750
been,0.715
running,2.431
into,1.113
hard,1.293
times,1.191
.,1.351
they,1.409
have,2.507
suffered,0.777
for,0.553
years,1.143
from,1.326
habitat,0.670
destruction,1.592
",",2.071
dog,2.196
attacks,2.654
",",3.217
automobile,2.502
accidents,3.668
.,5.201
pancreatic,3.321
cancer,0.948
has,3.222
a,1.846
bad,0.900
reputation,0.365
.,1.341
it,2.392
is,1.669
a,1.428
terrible,1.003
disease,0.128
",",1.694
but,1.714
most,2.184
people,0.837
do,2.033
not,1.043
realize,0.930
there,2.132
are,4.245
ways,1.884
that,1.223
early,2.622
detection,1.578
can,2.605
help,0.177
.,2.093
some,0.924
nutrition,1.537
experts,3.297
say,1.087
eggs,0.893
are,4.055
good,1.542
for,1.356
you,1.570
",",2.032
even,3.103
though,0.405
they,1.561
are,2.512
high,1.103
in,1.304
cholesterol,1.746
.,0.896
others,0.508
are,2.887
sure,1.061
they,1.087
are,2.191
bad,1.206
.,0.696
experts,3.586
generally,0.986
agree,2.727
that,0.924
watching,4.338
a,1.002
lot,0.279
of,0.820
television,0.647
is,1.266
bad,1.395
for,1.289
children,0.945
.,1.300
now,3.050
a,2.005
new,1.282
study,0.346
suggests,1.726
it,1.081
may,2.610
not,0.216
be,0.415
very,1.544
good,0.187
for,1.559
adults,2.881
",",2.902
either,0.986
.,1.088
legislators,3.584
and,2.534
gun,1.420
safety,1.641
advocates,1.975
often,2.993
focus,2.493
on,1.594
how,1.739
guns,3.499
are,2.784
purchased,0.798
.,0.959
but,0.469
many,0.981
lives,1.048
could,3.776
be,0.152
saved,0.607
",",2.232
especially,3.392
among,1.298
children,0.922
",",2.764
if,3.251
they,1.826
looked,0.866
more,1.823
at,0.497
how,1.982
they,1.587
are,2.445
stored,0.801
.,2.595
in,0.988
general,0.446
",",0.631
any,0.819
exercise,0.586
improves,2.164
our,1.699
health,0.695
.,0.775
but,0.469
a,1.109
wealth,0.934
of,1.162
recent,1.077
science,0.505
and,2.705
personal,1.560
experience,0.509
indicate,5.682
that,1.330
different,1.036
people,1.104
can,2.551
respond,0.173
to,1.011
similar,1.004
exercise,0.663
routines,2.469
in,1.309
different,1.289
ways,0.692
.,1.006
when,1.872
new,1.632
breast,1.787
cancer,2.072
drugs,2.647
come,1.811
to,1.009
market,0.575
",",1.984
there,3.536
is,1.632
little,1.407
data,0.847
to,1.456
indicate,0.843
whether,1.360
they,1.714
are,2.432
safe,1.708
or,2.858
effective,0.859
in,1.650
men,1.925
.,1.344
some,0.924
new,1.632
drugs,2.468
are,3.157
approved,1.297
only,1.882
for,1.354
women,1.450
.,1.224
an,0.610
extensive,1.048
study,0.331
confirms,2.333
that,0.811
red,1.236
meat,1.305
might,2.318
not,2.259
be,0.398
that,1.370
bad,1.489
for,0.626
you,1.839
.,1.082
but,0.469
it,1.531
is,1.802
bad,1.295
for,0.858
the,1.428
planet,0.506
",",1.734
with,1.297
chicken,1.207
and,2.862
pork,0.864
less,1.708
harmful,0.808
than,2.212
beef,2.068
.,1.296
the,0.924
ground,0.494
around,0.267
the,1.615
building,0.457
slopes,4.278
away,3.029
.,3.545
that,0.584
allows,2.992
the,0.836
classroom,0.663
windows,1.931
to,1.340
be,0.199
low,1.291
enough,3.191
for,1.063
children,1.295
to,1.439
see,0.749
out,2.470
while,1.671
still,2.652
being,4.401
high,1.464
above,1.187
the,1.436
ground,0.656
.,1.941
farmers,2.779
and,2.634
plant,1.731
breeders,1.315
are,3.176
in,1.109
a,1.271
race,0.521
against,1.225
time,0.647
.,1.111
the,0.924
world,0.485
population,1.407
is,2.073
growing,2.550
rapidly,2.871
",",3.163
requiring,3.036
ever,1.540
more,4.349
food,2.695
",",1.881
but,1.138
the,2.077
amount,0.499
of,1.428
cultivable,2.385
land,0.701
is,2.555
limited,0.938
.,0.958
CD,2.814
benefit,1.623
of,1.734
discovery,0.823
is,3.540
that,0.945
you,0.916
get,2.432
to,1.319
name,0.318
the,1.719
things,1.385
you,1.043
discovered,1.678
.,1.230
astronomy,1.563
is,1.556
blessed,1.250
in,0.944
this,1.323
regard,0.275
.,1.207
